Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-02-02,354.0,355.199,348.7,348.91,5484068.0,0.0,1.0,350.4316036132676,351.6185174345453,345.18502875691075,345.3929119115966,5484068.0
2018-02-01,352.95,361.45,352.04,356.94,6067581.0,0.0,1.0,349.3921878398384,357.80650600569373,348.4913608361998,353.34196777886933,6067581.0
2018-01-31,360.5,360.97,351.62,354.37,11409626.0,0.0,1.0,356.8660822106864,357.331344509269,348.0755945268281,350.7978739334284,11409626.0
2018-01-30,339.17,339.98,334.16,337.71,4983055.0,0.0,1.0,335.7510932133107,336.5529282385275,330.79159509437716,334.305810328352,4983055.0
2018-01-29,341.23,344.48,340.1,340.82,3324878.0,0.0,1.0,337.79032796880034,341.0075672675097,336.6717186126337,337.3844608572708,3324878.0
2018-01-26,344.33,345.98,341.25,343.22,5236260.0,0.0,1.0,340.85907929987695,342.4924469438371,337.8101263644847,339.7602683393947,5236260.0
2018-01-25,336.21,343.615,335.3,343.11,4747478.0,0.0,1.0,332.8209306520246,340.1512866541609,331.920103648386,339.6513771631307,4747478.0
2018-01-24,336.2,338.99,334.14,334.69,4205351.0,0.0,1.0,332.8110314541824,335.5729076521514,330.77179669869275,331.3162525800128,4205351.0
2018-01-23,338.34,338.94,334.81,335.59,4537784.0,0.0,1.0,334.9294597924095,335.5234116629405,331.435042954119,332.20718038580924,4537784.0
2018-01-22,335.29,341.3812,332.04,338.0,6792870.0,0.0,1.0,331.9102044505438,337.9400038401741,328.6929651518344,334.5928870657753,6792870.0
2018-01-19,341.67,344.0,335.75,337.73,7261414.0,0.0,1.0,338.2258926738564,340.53240577108494,332.3655675512842,334.3256087240364,7261414.0
2018-01-18,350.7,350.83,339.15,340.16,9451091.0,0.0,1.0,347.1648683253473,347.29355789729567,335.7312948176263,336.7311137996868,9451091.0
2018-01-17,337.73,352.23,336.41,351.01,9694511.0,0.0,1.0,334.3256087240364,348.6794455952013,333.0189146088683,347.47174345845497,9694511.0
2018-01-16,339.9,347.73,331.33,335.16,12305475.0,0.0,1.0,336.47373465579,344.22480656621906,327.9901221050394,331.78151487859543,12305475.0
2018-01-12,330.38,336.88,330.38,336.21,6557485.0,0.0,1.0,327.04969831003206,333.48417690745083,327.04969831003206,332.8209306520246,6557485.0
2018-01-11,322.13,328.4,321.19,328.12,4633865.0,0.0,1.0,318.88286009023136,325.08965713727986,317.9523354930662,324.81247959769877,4633865.0
2018-01-10,317.49,322.15,315.5,320.26,4478818.0,0.0,1.0,314.2896322914586,318.9026584859157,312.3196919208642,317.0317100937432,4478818.0
2018-01-09,310.59,319.91,310.49,318.43,5641298.0,0.0,1.0,307.45918578035247,316.6852381692668,307.3601938019307,315.22015688862376,5641298.0
2018-01-08,308.66,310.86,305.75,310.15,4120544.0,0.0,1.0,305.54864059681125,307.72646412209144,302.66797402473605,307.02362107529643,4120544.0
2018-01-05,296.77,308.89,296.72,308.84,6173196.0,0.0,1.0,293.778494362456,305.7763221471814,293.72899837324513,305.7268261579705,6173196.0
2018-01-04,297.94,298.42,295.47,296.67,4170929.0,0.0,1.0,294.9367005099914,295.4118620064162,292.4915986429723,293.6795023840342,4170929.0
